Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Electrode positive or negative,Heat input / kJ mm^{-1},Interpass temperature,Type of weld,Post weld heat treatment temperature,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature,Charpy impact toughness / J,Hardness / kg mm^{-2},50% FATT,Primary ferrite in microstructure / %,Ferrite with second phase / %,Acicular ferrite / %,Martensite / %,Ferrite with carbide aggregate / %,Weld ID
0.095,0.45,1.88,0.02,0.022,,,0.44,0.01,0.26,,,425,,84,,,,,,,625,75.36,DC,+,4.6,200,TSA,0,0,,,,,0,41,,,,,,,,Pat-1981-S4Mo/BX200
0.074,0.16,0.84,0.015,0.026,,,0.02,0.004,0.28,,,415,,84,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,352,459,36,72,,,144(Hv30),,,,,,,Pat-1981-RE2L/BX400
0.074,0.16,0.84,0.015,0.026,,,0.02,0.004,0.28,,,415,,84,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,95,,,,,,,,Pat-1981-RE2L/BX400
0.074,0.16,0.84,0.015,0.026,,,0.02,0.004,0.28,,,415,,84,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-40,139,,,,,,,,Pat-1981-RE2L/BX400
0.074,0.16,0.84,0.015,0.026,,,0.02,0.004,0.28,,,415,,84,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,148,,,,,,,,Pat-1981-RE2L/BX400
0.074,0.16,0.84,0.015,0.026,,,0.02,0.004,0.28,,,415,,84,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,150,,,,,,,,Pat-1981-RE2L/BX400
0.082,0.18,0.75,0.014,0.02,,,0.02,0.005,0.22,,,381,,109,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,349,456,36,72,,,144(Hv30),,,,,,,Pat-1981-S2/BX400
0.082,0.18,0.75,0.014,0.02,,,0.02,0.005,0.22,,,381,,109,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,67,,,,,,,,Pat-1981-S2/BX400
0.082,0.18,0.75,0.014,0.02,,,0.02,0.005,0.22,,,381,,109,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-50,117,,,,,,,,Pat-1981-S2/BX400
0.082,0.18,0.75,0.014,0.02,,,0.02,0.005,0.22,,,381,,109,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,134,,,,,,,,Pat-1981-S2/BX400
0.082,0.18,0.75,0.014,0.02,,,0.02,0.005,0.22,,,381,,109,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,155,,,,,,,,Pat-1981-S2/BX400
0.07,0.16,1.17,0.013,0.02,,,0.02,0.01,0.26,,,368,,108,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,350,462,24,76,,,143(Hv30),,,,,,,Pat-1981-RE3L/BX400
0.07,0.16,1.17,0.013,0.02,,,0.02,0.01,0.26,,,368,,108,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,110,,,,,,,,Pat-1981-RE3L/BX400
0.07,0.16,1.17,0.013,0.02,,,0.02,0.01,0.26,,,368,,108,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-40,145,,,,,,,,Pat-1981-RE3L/BX400
0.07,0.16,1.17,0.013,0.02,,,0.02,0.01,0.26,,,368,,108,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,168,,,,,,,,Pat-1981-RE3L/BX400
0.07,0.16,1.17,0.013,0.02,,,0.02,0.01,0.26,,,368,,108,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,180,,,,,,,,Pat-1981-RE3L/BX400
0.11,0.16,1.09,0.012,0.018,,,0.03,0.01,0.24,,,353,,78,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,376,484,32,74,,,154(Hv30),,,,,,,Pat-1981-WB3/BX400
0.11,0.16,1.09,0.012,0.018,,,0.03,0.01,0.24,,,353,,78,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,15,,,,,,,,Pat-1981-WB3/BX400
0.11,0.16,1.09,0.012,0.018,,,0.03,0.01,0.24,,,353,,78,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,22,,,,,,,,Pat-1981-WB3/BX400
0.11,0.16,1.09,0.012,0.018,,,0.03,0.01,0.24,,,353,,78,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,134,,,,,,,,Pat-1981-WB3/BX400
0.11,0.16,1.09,0.012,0.018,,,0.03,0.01,0.24,,,353,,78,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,138,,,,,,,,Pat-1981-WB3/BX400
0.098,0.18,1.29,0.017,0.017,,,0.01,0.01,0.21,,,337,,61,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,359,503,28,72,,,154(Hv30),,,,,,,Pat-1981-S4/BX400
0.098,0.18,1.29,0.017,0.017,,,0.01,0.01,0.21,,,337,,61,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,59,,,,,,,,Pat-1981-S4/BX400
0.098,0.18,1.29,0.017,0.017,,,0.01,0.01,0.21,,,337,,61,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-40,95,,,,,,,,Pat-1981-S4/BX400
0.098,0.18,1.29,0.017,0.017,,,0.01,0.01,0.21,,,337,,61,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,128,,,,,,,,Pat-1981-S4/BX400
0.098,0.18,1.29,0.017,0.017,,,0.01,0.01,0.21,,,337,,61,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,144,,,,,,,,Pat-1981-S4/BX400
0.1,0.24,1.91,0.016,0.016,,,0.02,0.01,0.05,,,228,,74,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,376,553,33,70,,,170(Hv30),,,,,,,Pat-1981-S6/BX400
0.1,0.24,1.91,0.016,0.016,,,0.02,0.01,0.05,,,228,,74,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,30,,,,,,,,Pat-1981-S6/BX400
0.1,0.24,1.91,0.016,0.016,,,0.02,0.01,0.05,,,228,,74,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-40,78,,,,,,,,Pat-1981-S6/BX400
0.1,0.24,1.91,0.016,0.016,,,0.02,0.01,0.05,,,228,,74,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,91,,,,,,,,Pat-1981-S6/BX400
0.1,0.24,1.91,0.016,0.016,,,0.02,0.01,0.05,,,228,,74,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,122,,,,,,,,Pat-1981-S6/BX400
0.096,0.13,0.73,0.018,0.022,,,0.43,0.01,0.14,,,373,,81,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,353,491,32,67,,,157(Hv30),,,,,,,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,,,0.43,0.01,0.14,,,373,,81,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,14,,,,,,,,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,,,0.43,0.01,0.14,,,373,,81,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-40,72,,,,,,,,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,,,0.43,0.01,0.14,,,373,,81,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,111,,,,,,,,Pat-1981-S2Mo/BX400
0.096,0.13,0.73,0.018,0.022,,,0.43,0.01,0.14,,,373,,81,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,135,,,,,,,,Pat-1981-S2Mo/BX400
0.12,0.27,1.46,0.014,0.026,,,0.48,0.01,0.3,,,365,,77,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,689,689,34,69,,,203(Hv30),,,,,,,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,,,0.48,0.01,0.3,,,365,,77,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-60,41,,,,,,,,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,,,0.48,0.01,0.3,,,365,,77,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,-20,78,,,,,,,,Pat-1981-S4Mo/BX400
0.12,0.27,1.46,0.014,0.026,,,0.48,0.01,0.3,,,365,,77,,,,,,,625,72.24,DC,+,4.4,200,TSA,0,0,,,,,0,113,,,,,,,,Pat-1981-S4Mo/BX400
0.094,0.31,1.32,0.009,0.017,0.05,0.04,<0.01,<0.01,0.11,,,233,<100,95,140,<10,<100,<100,<100,<100,550,28,DC,+,3.6,100,SA,0,0,429,537,22,75,-15,70,,-10,,,,,,Wats-1981-AWO
0.11,0.36,1.61,0.017,0.03,0.06,0.052,0.02,0.01,0.12,,,305,<100,95,140,<10,200,100,100,100,550,28,DC,+,3.6,100,SA,0,0,542,625,19,64,-7,70,,-10,,,,,,Wats-1981-BWO
0.1,0.28,1.42,0.011,0.024,0.09,0.08,0.04,0.01,0.15,,,430,<100,150,150,<10,300,200,200,200,550,28,DC,+,3.6,100,SA,0,0,493,618,18,75,-6,70,,-10,,,,,,Wats-1981-CWO
0.08,0.25,1.35,0.009,0.017,0.09,0.07,<0.01,<0.01,0.14,,,392,<100,122,120,<10,200,100,<100,<100,550,28,DC,+,3.6,100,SA,0,0,547,635,15,66,-18,70,,-15,,,,,,Wats-1981-DWO
0.1,0.31,1.37,0.02,0.028,0.08,0.06,0.02,<0.01,0.15,,,336,<100,99,130,<10,300,200,<100,100,550,28,DC,+,3.6,100,SA,0,0,498,621,16,70,16,70,,5,,,,,,Wats-1981-EWO
0.076,0.28,1.27,0.012,0.02,0.1,0.06,0.01,<0.01,0.15,,,435,<100,121,160,<10,300,200,<100,100,550,28,DC,+,3.6,100,SA,0,0,503,625,17,72,-5,70,,-10,,,,,,Wats-1981-FWO
0.094,0.18,1.05,0.013,0.017,0.1,0.05,0.01,<0.01,0.11,,,511,<100,100,<50,<10,<100,<100,<100,<100,550,28,DC,+,3.6,100,SA,0,0,380,486,22,75,1,70,,5,,,,,,Wats-1981-AW5
0.094,0.16,1.01,0.018,0.026,0.13,0.05,0.01,<0.01,0.11,,,569,<100,102,<50,<10,100,<100,<100,100,550,28,DC,+,3.6,100,SA,0,0,402,498,18,70,7,70,,0,,,,,,Wats-1981-BW5
0.09,0.15,1.18,0.012,0.018,0.13,0.08,0.03,0.01,0.14,,,621,<100,131,<50,<10,200,100,<100,<100,550,28,DC,+,3.6,100,SA,0,0,427,518,18,75,30,70,,15,,,,,,Wats-1981-CW5
0.072,0.11,0.85,0.015,0.017,0.14,0.07,0.01,<0.01,0.14,,,543,<100,119,<50,<10,100,100,<100,<100,550,28,DC,+,3.6,100,SA,0,0,436,525,15,77,38,70,,30,,,,,,Wats-1981-DW5
0.081,0.16,0.97,0.021,0.024,0.15,0.07,0.02,0.01,0.19,,,584,<100,95,<50,<10,200,200,100,100,550,28,DC,+,3.6,100,SA,0,0,451,545,,74,12,70,,10,,,,,,Wats-1981-EW5
0.076,0.19,1.16,0.02,0.02,0.17,0.07,0.02,0.02,0.17,,,609,<100,131,<50,<10,200,200,200,100,550,28,DC,+,3.6,100,SA,0,0,441,557,16,69,34,70,,25,,,,,,Wats-1981-FW5
0.044,0.32,0.62,0.007,0.007,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,250,14,445,496,31,79.7,,,,,,,,,,EvHtIp1979-0.6A
0.044,0.32,0.62,0.007,0.007,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,0,0,,,,,-36,100,,,,,,,,EvHtIp1979-0.6AC
0.046,0.31,0.96,0.008,0.012,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,250,14,479,527,27.8,77,,,,,,,,,,EvHtIp1979-0.6B
0.046,0.31,0.96,0.008,0.012,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,0,0,,,,,-50,100,,,,,,,,EvHtIp1979-0.6BC
0.05,0.38,1.42,0.007,0.009,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,250,14,511,575,26.8,78.7,,,,,,,,,,EvHtIp1979-0.6C
0.05,0.38,1.42,0.007,0.009,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,0,0,,,,,-47,100,,,,,,,,EvHtIp1979-0.6CC
0.055,0.35,1.93,0.007,0.011,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,250,14,587,633,24.2,76.9,,,,,,,,,,EvHtIp1979-0.6D
0.055,0.35,1.93,0.007,0.011,,,,,,,,,,,,,,,,,,,DC,+,0.6,200,MMA,0,0,,,,,-28,100,,,,,,,,EvHtIp1979-0.6DC
0.037,0.29,0.6,0.006,0.009,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,250,14,401,466,32,81.5,,,,,,,,,,EvHtIp1979-1.0A
0.037,0.29,0.6,0.006,0.009,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,0,0,,,,,-31,100,,,,,,,,EvHtIp1979-1.0AC
0.039,0.29,0.94,0.007,0.011,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,250,14,438,501,32.6,80.6,,,,,,,,,,EvHtIp1979-1.0B
0.039,0.29,0.94,0.007,0.011,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,0,0,,,,,-46,100,,,,,,,,EvHtIp1979-1.0BC
0.048,0.35,1.41,0.006,0.012,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,250,14,479,551,29.8,78.8,,,,,,,,,,EvHtIp1979-1.0C
0.048,0.35,1.41,0.006,0.012,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,0,0,,,,,-54,100,,,,,,,,EvHtIp1979-1.0CC
0.051,0.32,1.8,0.006,0.012,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,250,14,507,587,29.2,76.9,,,,,,,,,,EvHtIp1979-1.0D
0.051,0.32,1.8,0.006,0.012,,,,,,,,,,,,,,,,,,,DC,+,1,200,MMA,0,0,,,,,-44,100,,,,,,,,EvHtIp1979-1.0DC
0.038,0.24,0.55,0.007,0.005,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,250,14,389,457,30,80.6,,,,,,,,,,EvHtIp1979-2.2A
0.038,0.24,0.55,0.007,0.005,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,0,0,,,,,-39,100,,,,,,,,EvHtIp1979-2.2AC
0.036,0.24,0.89,0.008,0.01,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,250,14,400,478,32.6,80.6,,,,,,,,,,EvHtIp1979-2.2B
0.036,0.24,0.89,0.008,0.01,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,0,0,,,,,-46,100,,,,,,,,EvHtIp1979-2.2BC
0.042,0.28,1.37,0.007,0.012,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,250,14,438,518,29.8,82.3,,,,,,,,,,EvHtIp1979-2.2C
0.042,0.28,1.37,0.007,0.012,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,0,0,,,,,-57,100,,,,,,,,EvHtIp1979-2.2CC
0.045,0.26,1.69,0.007,0.012,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,250,14,456,548,32,78.8,,,,,,,,,,EvHtIp1979-2.2D
0.045,0.26,1.69,0.007,0.012,,,,,,,,,,,,,,,,,,,DC,+,2.2,200,MMA,0,0,,,,,-37,100,,,,,,,,EvHtIp1979-2.2DC
0.043,0.2,0.52,0.009,0.01,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,250,14,341,453,32.6,78.8,,,,,,,,,,EvHtIp1979-4.3A
0.043,0.2,0.52,0.009,0.01,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,0,0,,,,,-15,100,,,,,,,,EvHtIp1979-4.3AC
0.042,0.2,0.93,0.008,0.011,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,250,14,376,484,32.6,78.8,,,,,,,,,,EvHtIp1979-4.3B
0.042,0.2,0.93,0.008,0.011,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,0,0,,,,,-27,100,,,,,,,,EvHtIp1979-4.3BC
0.043,0.24,1.37,0.008,0.013,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,250,14,405,500,31.8,80.6,,,,,,,,,,EvHtIp1979-4.3C
0.043,0.24,1.37,0.008,0.013,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,0,0,,,,,-27,100,,,,,,,,EvHtIp1979-4.3CC
0.047,0.25,1.73,0.007,0.014,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,250,14,437,541,30,78.8,,,,,,,,,,EvHtIp1979-4.3D
0.047,0.25,1.73,0.007,0.014,,,,,,,,,,,,,,,,,,,DC,+,4.3,200,MMA,0,0,,,,,-5,100,,,,,,,,EvHtIp1979-4.3DC
0.125,0.26,1.34,0.012,0.013,0.07,0.05,0.003,0.005,,,,253,5,89,,,180,,,,850,35,DC,+,7.9,300,SA,0,0,505,589,,71,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP41TT
0.13,0.3,1.4,0.01,0.012,0.07,0.06,0.005,0.002,,,,430,0.5,95,,,180,,,,850,35,DC,+,7.9,300,SA,0,0,530,620,,63,,,,,,,,,,Stil-TiB-1978-1.5Mn/BX200
0.11,0.26,1.3,0.013,0.017,0.06,0.04,0.003,0.005,,,,236,10,83,,,180,,,,850,35,DC,+,7.9,300,SA,0,0,460,584,,65,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP121TT
0.105,0.28,1.46,0.013,0.015,0.08,0.02,0.005,0.002,,,,357,5,92,,,160,,,,850,35,DC,+,7.9,300,SA,0,0,471,575,,66,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP122
0.115,0.22,1.3,0.012,0.016,0.13,0.05,0.005,,,,,255,,99,,,160,,,,850,35,DC,+,7.9,300,SA,0,0,473,609,,60,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP41TT
0.115,0.26,1.5,0.01,0.014,0.06,0.05,0.009,0.005,,,,455,5,100,,,170,,,,850,35,DC,+,7.9,300,SA,0,0,465,571,,70,,,,,,,,,,Stil-TiB-1978-1.5Mn/BX200
0.115,0.25,1.35,0.012,0.01,0.08,0.02,0.009,0.003,,,,260,,94,,,170,,,,850,35,DC,+,7.9,300,SA,0,0,465,587,,69,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP121TT
0.105,0.3,1.5,0.018,0.011,0.08,0.03,0.011,0.0005,,,,370,,95,,,150,,,,850,35,DC,+,7.9,300,SA,0,0,423,564,,71,,,,,,,,,,Stil-TiB-1978-1.5Mn/OP122
0.1055,0.23,1.21,0.012,0.012,0.07,0.03,0.17,0.002,,,,218,120,101,,16,,,,,850,35,DC,+,7.9,300,SA,0,0,504,589,,69,,,,,,,,,,Stil-TiB-1978-TiBMo/OP41TT
0.105,0.24,1.39,0.012,0.012,0.07,0.03,0.15,0.003,,,,411,100,103,,20,190,,,,850,35,DC,+,7.9,300,SA,0,0,496,604,,65,,,,,,,,,,Stil-TiB-1978-1978-TiBMo/BX200
0.12,0.26,1.33,0.012,0.017,0.06,0.03,0.12,0.002,,,,255,120,96,,13,,,,,850,35,DC,+,7.9,300,SA,0,0,508,604,,67,,,,,,,,,,Stil-TiB-1978-1978-TiBMo/OP121TT
0.105,0.26,1.32,0.021,0.014,0.06,0.03,0.125,0.002,,,,362,100,101,,22,180,,,,850,35,DC,+,7.9,300,SA,0,0,549,629,,60,,,,,,,,,,Stil-TiB-1978-TiBMo/OP122
0.12,0.25,1.26,0.01,0.013,0.06,0.03,0.145,0.002,,,,262,110,119,,20,160,,,,850,35,DC,+,7.9,300,SA,0,0,529,612,,61,,,,,,,,,,Stil-TiB-1978-TiBMo/OP41TT
0.1,0.26,1.38,0.01,0.011,0.07,0.03,0.14,0.002,,,,416,120,116,,22,100,,,,850,35,DC,+,7.9,300,SA,0,0,460,583,,63,,,,,,,,,,Stil-TiB-1978-TiBMo/BX200
0.11,0.25,1.28,0.01,0.012,0.07,0.03,0.15,0.003,,,,253,115,107,,21,180,,,,850,35,DC,+,7.9,300,SA,0,0,533,615,,62,,,,,,,,,,Stil-TiB-1978-TiBMo/OP121TT
0.09,0.21,1.39,0.013,0.01,0.06,0.03,0.185,0.001,,,,340,120,108,,22,190,,,,850,35,DC,+,7.9,300,SA,0,0,479,587,,68,,,,,,,,,,Stil-TiB-1978-TiBMo/OP122
0.036,0.31,0.6,0.008,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,20,MMA,0,0,450,506,28.8,77.8,-14,100,,,,,,,,Evans-intpss-1978-A20
0.043,0.3,1.03,0.007,0.013,,,,,,,,,,,,,,,,,170,21,DC,+,1,20,MMA,0,0,495,554,30.6,77.8,-32,100,,,,,,,,Evans-intpss-1978-B20
0.046,0.31,1.39,0.008,0.015,,,,,,,,,,,,,,,,,170,21,DC,+,1,20,MMA,0,0,542,597,26.6,75,-39,100,,,,,,,,Evans-intpss-1978-C20
0.05,0.31,1.79,0.007,0.015,,,,,,,,,,,,,,,,,170,21,DC,+,1,20,MMA,0,0,604,657,22,71.9,-29,100,,,,,,,,Evans-intpss-1978-D20
0.039,0.28,0.58,0.008,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,150,MMA,0,0,411,475,30.6,79.7,-24,100,,,,,,,,Evans-intpss-1978-A150
0.047,0.31,1,0.008,0.015,,,,,,,,,,,,,,,,,170,21,DC,+,1,150,MMA,0,0,454,519,29,78.8,-35,100,,,,,,,,Evans-intpss-1978-B150
0.046,0.31,1.4,0.007,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,150,MMA,0,0,486,556,28.6,77,-41,100,,,,,,,,Evans-intpss-1978-C150
0.049,0.31,1.77,0.007,0.014,,,,,,,,,,,,,,,,,170,21,DC,+,1,150,MMA,0,0,525,600,29.6,77,-37,100,,,,,,,,Evans-intpss-1978-D150
0.037,0.28,0.6,0.008,0.01,,,,,,,,,,,,,,,,,170,21,DC,+,1,240,MMA,0,0,390,465,34.8,80.6,-31,100,,,,,,,,Evans-intpss-1978-A240
0.042,0.32,1.02,0.007,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,240,MMA,0,0,427,499,34.6,80.5,-42,100,,,,,,,,Evans-intpss-1978-B240
0.047,0.31,1.37,0.008,0.013,,,,,,,,,,,,,,,,,170,21,DC,+,1,240,MMA,0,0,448,525,32,78.8,-50,100,,,,,,,,Evans-intpss-1978-C240
0.047,0.32,1.75,0.007,0.015,,,,,,,,,,,,,,,,,170,21,DC,+,1,240,MMA,0,0,501,566,31.4,77.8,-48,100,,,,,,,,Evans-intpss-1978-D240
0.042,0.25,0.55,0.008,0.01,,,,,,,,,,,,,,,,,170,21,DC,+,1,300,MMA,0,0,371,452,34.2,79.7,-36,100,,,,,,,,Evans-intpss-1978-A300
0.045,0.3,0.99,0.008,0.01,,,,,,,,,,,,,,,,,170,21,DC,+,1,300,MMA,0,0,410,486,34.8,80.6,-47,100,,,,,,,,Evans-intpss-1978-B300
0.047,0.27,1.32,0.007,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,300,MMA,0,0,431,513,33.4,78.8,-53,100,,,,,,,,Evans-intpss-1978-C300
0.047,0.28,1.66,0.007,0.012,,,,,,,,,,,,,,,,,170,21,DC,+,1,300,MMA,0,0,446,533,32.2,80.6,-57,100,,,,,,,,Evans-intpss-1978-D300
0.12,0.29,1.46,0.025,0.028,0.056,0.056,0.005,0.12,0.09,,,,50,,180,,40,50,,,650,33,DC,+,3.3,300,SA,0,0,570,,29,68,,,,,,,,,,Gar&K-1975-25mm-1aw
0.12,0.29,1.46,0.025,0.028,0.056,0.056,0.005,0.12,0.09,,,,50,,180,,40,50,,,650,33,DC,+,3.3,300,SA,,,605,,16,48,,,,,,,,,,Gar&K-1975-25mm-1ht
0.11,0.45,1.67,0.014,0.02,0.042,0.04,0.005,0.096,0.11,,,,70,,240,,50,90,,,650,33,DC,+,3.3,300,SA,0,0,600,,30,68,,,,,,,,,,Gar&K-1975-25mm-2aw
0.11,0.45,1.67,0.014,0.02,0.042,0.04,0.005,0.096,0.11,,,,70,,240,,50,90,,,650,33,DC,+,3.3,300,SA,,,665,,29,66,,,,,,,,,,Gar&K-1975-25mm-2ht
0.15,0.3,1.57,0.026,0.028,0.07,0.059,0.11,0.122,0.093,,,,60,,170,,60,60,,,650,33,DC,+,3.3,300,SA,0,0,661,,20,68,,,,,,,,,,Gar&K-1975-25mm-3aw
0.15,0.3,1.57,0.026,0.028,0.07,0.059,0.11,0.122,0.093,,,,60,,170,,60,60,,,650,33,DC,+,3.3,300,SA,,,715,,16,62,,,,,,,,,,Gar&K-1975-25mm-3ht
0.14,0.33,1.67,0.02,0.026,0.07,0.066,0.188,0.098,0.01,,,,80,,160,,80,70,,,650,33,DC,+,3.3,300,SA,0,0,690,,15,62,,,,,,,,,,Gar&K-1975-25mm-4aw
0.14,0.33,1.67,0.02,0.026,0.07,0.066,0.188,0.098,0.01,,,,80,,160,,80,70,,,650,33,DC,+,3.3,300,SA,,,784,,17,64,,,,,,,,,,Gar&K-1975-25mm-4ht
0.13,0.3,1.38,0.014,0.028,0.058,0.06,0.005,0.095,0.08,,,,60,,150,,50,50,,,850,38,DC,+,7.6,300,SA,0,0,530,,14,60,,,,,,,,,,Gar&K-1975-25mm-5aw
0.13,0.3,1.38,0.014,0.028,0.058,0.06,0.005,0.095,0.08,,,,60,,150,,50,50,,,850,38,DC,+,7.6,300,SA,,,588,,25,50,,,,,,,,,,Gar&K-1975-25mm-5ht
0.12,0.34,1.67,0.024,0.03,0.053,0.06,0.005,0.115,0.06,,,,60,,160,,50,50,,,850,38,DC,+,7.6,300,SA,0,0,521,,30,60,,,,,,,,,,Gar&K-1975-25mm-6aw
0.12,0.34,1.67,0.024,0.03,0.053,0.06,0.005,0.115,0.06,,,,60,,160,,50,50,,,850,38,DC,+,7.6,300,SA,,,604,,30,48,,,,,,,,,,Gar&K-1975-25mm-6ht
0.13,0.27,1.46,0.011,0.026,0.068,0.062,0.26,0.103,0.105,,,,60,,150,,50,50,,,850,38,DC,+,7.6,300,SA,0,0,641,,32,50,,,,,,,,,,Gar&K-1975-25mm-7aw
0.13,0.27,1.46,0.011,0.026,0.068,0.062,0.26,0.103,0.105,,,,60,,150,,50,50,,,850,38,DC,+,7.6,300,SA,,,720,,15,55,,,,,,,,,,Gar&K-1975-25mm-7ht
0.1,0.28,1.45,0.023,0.037,0.065,0.058,0.24,0.11,0.09,,,,50,,170,,50,40,,,850,38,DC,+,7.6,300,SA,0,0,620,,15,55,,,,,,,,,,Gar&K-1975-25mm-8aw
